Année,Région,Index,Source,Secteur,Sous-Secteur,Sous-sous-Secteur,Total,CO2 (kt),CH4 (kt),N2O (kt),HFCs (kt CO2eq),PFCs (kt CO2eq),SF6 (kt),NF3 (kt),Total (kt CO2eq)
2004,Canada,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,23310.38945,5.158288217,0.270422233,0,0,0,0,23526.48341
2004,Canada,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,123.0445913,54.64953457,0.003142718,0,0,0,0,1654.064379
2004,Canada,44,Production de charbon,,,,,1792.718593,59.81234929,0.016626834,0,0,0,0,3471.870484
2004,Canada,16,Électricité,,,,,117064.7902,7.212993438,2.366452893,0,0,0.009659173,0,118120.8546
2004,Canada,17,Transports,,,,o,145160.7829,44.98442324,22.06103392,1613.428965,0,0,0,153879.9497
2004,Canada,18,Transports,Transport de passagers,,,o,90190.00512,8.989698221,18.04111084,1079.302035,0,0,0,96301.91308
2004,Canada,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,79303.68041,8.477116117,17.60435669,948.7195556,0,0,0,85154.91374
2004,Canada,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,10886.32471,0.512582104,0.436754147,130.5824794,0,0,0,11146.99934
2004,Canada,21,Transports,Transport de marchandises,,,o,42227.06025,2.252867856,3.792916394,534.1269304,0,0,0,43829.39032
2004,Canada,22,Transports,Transport de marchandises,"Camions lourds, trains",,,37994.24722,1.929793208,3.677401557,470.2187391,0,0,0,39493.01158
2004,Canada,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,4232.813028,0.323074648,0.115514837,63.9081913,0,0,0,4336.378741
2004,Canada,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,12743.71752,33.74185716,0.227006695,0,0,0,0,13748.64629
2004,Canada,25,Industrie lourde,,,,o,83576.87328,14.2577951,15.54440214,15.473631,3156.095818,0.092854207,0,93449.00143
2004,Canada,26,Industrie lourde,Exploitation minière,,,,8671.492856,0.82529137,0.111282802,1.064066039,0,0,0,8725.155023
2004,Canada,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,8807.506764,0.413015642,0.053094289,0,3156.095818,0.092854207,0,14171.31088
2004,Canada,28,Industrie lourde,Pâtes et papiers,,,,10328.35789,3.06023208,0.961472904,0,0,0,0,10668.83471
2004,Canada,29,Industrie lourde,Sidérurgie,,,,17362.97413,1.007285637,0.131090321,0,0,0,0,17425.91706
2004,Canada,30,Industrie lourde,Ciment,,,,12648.90276,0.282302162,0.064146233,0,0,0,0,12673.80597
2004,Canada,31,Industrie lourde,Chaux et gypse,,,,3454.569135,0.16036658,0.018223249,0,0,0,0,3463.88856
2004,Canada,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,22303.06975,8.50930163,14.20509234,14.40956496,0,0,0,26320.08923
2004,Canada,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,27352.0187,5.970519521,0.673947736,209.4193465,8.8335816,0.000113851,1.18063E-05,27918.90791
2004,Canada,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,17018.27601,4.282113895,0.564017168,209.4193465,8.8335816,0.000113851,1.18063E-05,17508.75826
2004,Canada,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,7623.889791,1.473203893,0.086253048,0,0,0,0,7687.996558
2004,Canada,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,2709.852902,0.215201733,0.02367752,0,0,0,0,2722.153093
2004,Canada,33,Bâtiments,,,,o,82592.67653,92.8465422,3.230302911,2499.696422,0,0,0,88548.1064
2004,Canada,34,Bâtiments,Industrie des services,,,,40131.89642,5.475861635,2.153301877,2252.526897,0,0,0,43108.37244
2004,Canada,35,Bâtiments,Résidentiel,,,,42460.78011,87.37068057,1.077001034,247.1695246,0,0,0,45439.73396
2004,Canada,40,Déchets,,,,o,256.0308205,779.3683561,4.701498777,0,0,0,0,23324.24197
2004,Canada,41,Déchets,Déchets solides,,,,0,737.4078309,0.631497436,0,0,0,0,20814.76608
2004,Canada,42,Déchets,Eaux usées,,,,16.47363578,41.81513907,3.652643158,0,0,0,0,2155.247966
2004,Canada,43,Déchets,Incinération des déchets,,,,239.5571847,0.14538615,0.417358184,0,0,0,0,354.2279157
2004,Canada,36,Agriculture,,,,o,10414.13006,1370.428623,61.35217865,0,0,0,0,65044.45885
2004,Canada,37,Agriculture,Utilisation de combustibles à la ferme,,,,8949.108158,0.832320962,0.114409474,0,0,0,0,9002.731656
2004,Canada,38,Agriculture,Cultures,,,,1465.021904,1.048462031,35.64273868,0,0,0,0,10939.70459
2004,Canada,39,Agriculture,Élevage,,,,0,1368.54784,25.5950305,0,0,0,0,45102.02261
2004,Terre-Neuve-et-Labrador,0,Total,,,,o,10135.73443,30.77220216,0.564140539,75.07770133,0.023539361,0.0000551,0,11223.24942
2004,Terre-Neuve-et-Labrador,1,Pétrole et gaz,,,,o,2534.277979,5.82330588,0.039387061,0,0,0,0,2707.768115
2004,Terre-Neuve-et-Labrador,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,1302.518971,5.57314512,0.017914166,0,0,0,0,1463.314288
2004,Terre-Neuve-et-Labrador,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,1302.518971,5.573010278,0.017914166,0,0,0,0,1463.310513
2004,Terre-Neuve-et-Labrador,7,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole des régions pionnières,,1302.518971,5.573010278,0.017914166,0,0,0,0,1463.310513
2004,Terre-Neuve-et-Labrador,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,0,0.000134841,0,0,0,0,0,0.003775557
2004,Terre-Neuve-et-Labrador,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,1231.759008,0.25016076,0.021472895,0,0,0,0,1244.453826
2004,Terre-Neuve-et-Labrador,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,1231.759008,0.25016076,0.021472895,0,0,0,0,1244.453826
2004,Terre-Neuve-et-Labrador,16,Électricité,,,,,1280.8656,0.014467,0.0255344,0,0,0.0000551,0,1289.332142
2004,Terre-Neuve-et-Labrador,17,Transports,,,,o,3097.189717,0.761984759,0.321268082,39.97581586,0,0,0,3243.637148
2004,Terre-Neuve-et-Labrador,18,Transports,Transport de passagers,,,o,1594.245908,0.133799531,0.261304363,21.64133378,0,0,0,1688.879285
2004,Terre-Neuve-et-Labrador,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,1098.31957,0.114820454,0.246375095,14.90423856,0,0,0,1181.728182
2004,Terre-Neuve-et-Labrador,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,495.9263383,0.018979077,0.014929269,6.737095221,0,0,0,507.1511039
2004,Terre-Neuve-et-Labrador,21,Transports,Transport de marchandises,,,o,1306.20331,0.095091498,0.056979888,18.33448208,0,0,0,1342.300024
2004,Terre-Neuve-et-Labrador,22,Transports,Transport de marchandises,"Camions lourds, trains",,,513.3731756,0.026080312,0.035870122,7.457428103,0,0,0,531.0664348
2004,Terre-Neuve-et-Labrador,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,792.8301343,0.069011186,0.021109766,10.87705398,0,0,0,811.2335895
2004,Terre-Neuve-et-Labrador,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,196.7404986,0.53309373,0.002983831,0,0,0,0,212.4578382
2004,Terre-Neuve-et-Labrador,25,Industrie lourde,,,,o,1877.491639,0.068272927,0.021901147,0.052093394,0,0,0,1885.259179
2004,Terre-Neuve-et-Labrador,26,Industrie lourde,Exploitation minière,,,,1594.967974,0.05770652,0.016270024,0.037299091,0,0,0,1600.932611
2004,Terre-Neuve-et-Labrador,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,0.339000005,0,0,0,0,0,0,0.339000005
2004,Terre-Neuve-et-Labrador,28,Industrie lourde,Pâtes et papiers,,,,279.1098435,0.010562197,0.005627231,0,0,0,0,280.8968012
2004,Terre-Neuve-et-Labrador,29,Industrie lourde,Sidérurgie,,,,0.169500003,0,0,0,0,0,0,0.169500003
2004,Terre-Neuve-et-Labrador,30,Industrie lourde,Ciment,,,,0.169500003,0,0,0,0,0,0,0.169500003
2004,Terre-Neuve-et-Labrador,31,Industrie lourde,Chaux et gypse,,,,0.308895445,4.21011E-06,3.89299E-06,0,0,0,0,0.31004497
2004,Terre-Neuve-et-Labrador,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,2.426926628,0,0,0.014794303,0,0,0,2.441720931
2004,Terre-Neuve-et-Labrador,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,266.0362128,0.015501022,0.002682461,0.360753707,0.023539361,0,0,267.5653866
2004,Terre-Neuve-et-Labrador,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,41.1738844,0.005086484,0.00071785,0.360753707,0.023539361,0,0,41.89082938
2004,Terre-Neuve-et-Labrador,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,170.3874484,0.007423686,0.001510789,0,0,0,0,170.9956707
2004,Terre-Neuve-et-Labrador,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,54.47487998,0.002990852,0.000453821,0,0,0,0,54.67888651
2004,Terre-Neuve-et-Labrador,33,Bâtiments,,,,o,1040.41801,1.029972482,0.040612627,34.68903837,0,0,0,1114.708624
2004,Terre-Neuve-et-Labrador,34,Bâtiments,Industrie des services,,,,592.6404599,0.0054119,0.029950159,30.6945557,0,0,0,631.4233411
2004,Terre-Neuve-et-Labrador,35,Bâtiments,Résidentiel,,,,447.77755,1.024560582,0.010662468,3.994482671,0,0,0,483.2852829
2004,Terre-Neuve-et-Labrador,40,Déchets,,,,o,19.04106326,21.62257963,0.043799265,0,0,0,0,636.080098
2004,Terre-Neuve-et-Labrador,41,Déchets,Déchets solides,,,,0,21.11364408,0.002744828,0,0,0,0,591.9094138
2004,Terre-Neuve-et-Labrador,42,Déchets,Eaux usées,,,,1.001,0.500466412,0.037381613,0,0,0,0,24.92018698
2004,Terre-Neuve-et-Labrador,43,Déchets,Incinération des déchets,,,,18.04006326,0.008469133,0.003672824,0,0,0,0,19.25049725
2004,Terre-Neuve-et-Labrador,36,Agriculture,,,,o,20.41420482,1.436118462,0.068955495,0,0,0,0,78.89872799
2004,Terre-Neuve-et-Labrador,37,Agriculture,Utilisation de combustibles à la ferme,,,,14.02989018,0.000222179,0.000153781,0,0,0,0,14.07686307
2004,Terre-Neuve-et-Labrador,38,Agriculture,Cultures,,,,6.38431464,0,0.010012282,0,0,0,0,9.037569311
2004,Terre-Neuve-et-Labrador,39,Agriculture,Élevage,,,,0,1.435896283,0.058789433,0,0,0,0,55.78429562
2004,Île-du-Prince-Édouard,0,Total,,,,o,1457.760862,10.14660129,0.755833638,20.74263751,0.00967161,0.0000005,0,1962.925672
2004,Île-du-Prince-Édouard,1,Pétrole et gaz,,,,o,0,2.53312E-05,0,0,0,0,0,0.000709273
2004,Île-du-Prince-Édouard,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,0,2.53312E-05,0,0,0,0,0,0.000709273
2004,Île-du-Prince-Édouard,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,0,2.53312E-05,0,0,0,0,0,0.000709273
2004,Île-du-Prince-Édouard,16,Électricité,,,,,9.7836,0.0001054,0.0001984,0,0,0.0000005,0,9.8508772
2004,Île-du-Prince-Édouard,17,Transports,,,,o,679.5852743,0.24107565,0.111085719,6.155923487,0,0,0,721.9290315
2004,Île-du-Prince-Édouard,18,Transports,Transport de passagers,,,o,479.1511737,0.051375706,0.104788148,4.671580125,0,0,0,513.0301328
2004,Île-du-Prince-Édouard,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,443.0412145,0.048538047,0.103791844,4.327081859,0,0,0,476.2322003
2004,Île-du-Prince-Édouard,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,36.10995922,0.002837659,0.000996304,0.344498267,0,0,0,36.79793246
2004,Île-du-Prince-Édouard,21,Transports,Transport de marchandises,,,o,138.8665197,0.009325643,0.005332923,1.484343362,0,0,0,142.0252057
2004,Île-du-Prince-Édouard,22,Transports,Transport de marchandises,"Camions lourds, trains",,,110.7975872,0.006820947,0.004583194,1.159743271,0,0,0,113.3628634
2004,Île-du-Prince-Édouard,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,28.06893248,0.002504696,0.000749729,0.324600091,0,0,0,28.66234235
2004,Île-du-Prince-Édouard,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,61.56758086,0.180374301,0.000964648,0,0,0,0,66.87369297
2004,Île-du-Prince-Édouard,25,Industrie lourde,,,,o,2.519878018,0.002283624,2.87401E-05,0.025913036,0,0,0,2.61734864
2004,Île-du-Prince-Édouard,26,Industrie lourde,Exploitation minière,,,,0,0,0,6.84889E-06,0,0,0,6.84889E-06
2004,Île-du-Prince-Édouard,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,0.252516645,0.000456725,5.74801E-06,0,0,0,0,0.266828162
2004,Île-du-Prince-Édouard,28,Industrie lourde,Pâtes et papiers,,,,0.229916645,0.000456725,5.74801E-06,0,0,0,0,0.244228162
2004,Île-du-Prince-Édouard,29,Industrie lourde,Sidérurgie,,,,0.229916645,0.000456725,5.74801E-06,0,0,0,0,0.244228162
2004,Île-du-Prince-Édouard,30,Industrie lourde,Ciment,,,,0.229916645,0.000456725,5.74801E-06,0,0,0,0,0.244228162
2004,Île-du-Prince-Édouard,31,Industrie lourde,Chaux et gypse,,,,0.0226,0,0,0,0,0,0,0.0226
2004,Île-du-Prince-Édouard,32,Industrie lourde,"Produits chimiques, engrais et fabrication de biocombustibles",,,,1.555011439,0.000456725,5.74801E-06,0.025906187,0,0,0,1.595229143
2004,Île-du-Prince-Édouard,45,"Industrie manufacturière légère, construction et exploitation forestière",,,,o,205.2831862,0.012229719,0.003404207,0.209190287,0.00967161,0,0,206.7465953
2004,Île-du-Prince-Édouard,46,"Industrie manufacturière légère, construction et exploitation forestière",Industrie manufacturière légère,,,,146.1829028,0.005817465,0.002878194,0.209190287,0.00967161,0,0,147.327375
2004,Île-du-Prince-Édouard,47,"Industrie manufacturière légère, construction et exploitation forestière",Construction,,,,53.44011511,0.005993321,0.000478528,0,0,0,0,53.73473812
2004,Île-du-Prince-Édouard,48,"Industrie manufacturière légère, construction et exploitation forestière",Ressources forestières,,,,5.660168315,0.000418934,4.74854E-05,0,0,0,0,5.684482102
2004,Île-du-Prince-Édouard,33,Bâtiments,,,,o,495.0982373,0.539401952,0.018811625,14.3516107,0,0,0,529.5381834
2004,Île-du-Prince-Édouard,34,Bâtiments,Industrie des services,,,,180.8525373,0.006949612,0.012892173,13.28678692,0,0,0,197.7503393
2004,Île-du-Prince-Édouard,35,Bâtiments,Résidentiel,,,,314.2457,0.532452339,0.005919452,1.064823782,0,0,0,331.7878441
2004,Île-du-Prince-Édouard,40,Déchets,,,,o,0.079402951,3.106526001,0.025695224,0,0,0,0,93.87136523
2004,Île-du-Prince-Édouard,41,Déchets,Déchets solides,,,,0,2.84199697,0.00555027,0,0,0,0,81.04673677
2004,Île-du-Prince-Édouard,42,Déchets,Eaux usées,,,,0,0.264081575,0.020129077,0,0,0,0,12.7284896
2004,Île-du-Prince-Édouard,43,Déchets,Incinération des déchets,,,,0.079402951,0.000447456,0.000015876,0,0,0,0,0.096138859
2004,Île-du-Prince-Édouard,36,Agriculture,,,,o,65.41128356,6.244953609,0.596609722,0,0,0,0,398.371561
2004,Île-du-Prince-Édouard,37,Agriculture,Utilisation de combustibles à la ferme,,,,61.74461689,0.001629814,0.00064866,0,0,0,0,61.9621465
2004,Île-du-Prince-Édouard,38,Agriculture,Cultures,,,,3.666666667,0.00558612,0.429484954,0,0,0,0,117.6365909
2004,Île-du-Prince-Édouard,39,Agriculture,Élevage,,,,0,6.237737675,0.166476109,0,0,0,0,218.7728237
2004,Nouvelle-Écosse,0,Total,,,,o,20901.44646,55.78289143,1.505956642,121.847544,0.057492129,0.001686,0,23023.97196
2004,Nouvelle-Écosse,1,Pétrole et gaz,,,,o,1206.048225,3.375035254,0.01898744,0,0,0,0,1305.580884
2004,Nouvelle-Écosse,2,Pétrole et gaz,Industrie amont du pétrole et du gaz,,,o,504.531822,3.171866776,0.010673184,0,0,0,0,596.1724855
2004,Nouvelle-Écosse,3,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production et traitement du gaz naturel,,,476.0982529,2.837686516,0.009913194,0,0,0,0,558.1804718
2004,Nouvelle-Écosse,4,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,,o,0,0.00000064,0,0,0,0,0,0.00001792
2004,Nouvelle-Écosse,7,Pétrole et gaz,Industrie amont du pétrole et du gaz,Production de pétrole classique,Production de pétrole des régions pionnières,,0,0.00000064,0,0,0,0,0,0.00001792
2004,Nouvelle-Écosse,12,Pétrole et gaz,Industrie amont du pétrole et du gaz,"Transport du pétrole, du gaz naturel et du CO2",,,28.43356907,0.33417962,0.00075999,0,0,0,0,37.99199578
2004,Nouvelle-Écosse,13,Pétrole et gaz,Industrie aval du pétrole et du gaz,,,o,701.5164029,0.203168478,0.008314256,0,0,0,0,709.4083982
2004,Nouvelle-Écosse,14,Pétrole et gaz,Industrie aval du pétrole et du gaz,Raffinage du pétrole,,,701.1419006,0.192795617,0.008304246,0,0,0,0,708.7408031
2004,Nouvelle-Écosse,15,Pétrole et gaz,Industrie aval du pétrole et du gaz,Distribution du gaz naturel,,,0.374502328,0.010372861,0.00001001,0,0,0,0,0.667595079
2004,Nouvelle-Écosse,44,Production de charbon,,,,,78.81692784,14.88441391,0.000658278,0,0,0,0,495.754961
2004,Nouvelle-Écosse,16,Électricité,,,,,10338.24655,0.240880679,0.152636441,0,0,0.001686,0,10425.06087
2004,Nouvelle-Écosse,17,Transports,,,,o,4673.697048,1.280326274,0.644925243,55.52364561,0,0,0,4935.975019
2004,Nouvelle-Écosse,18,Transports,Transport de passagers,,,o,2960.805696,0.282387807,0.56914377,37.3690113,0,0,0,3156.904665
2004,Nouvelle-Écosse,19,Transports,Transport de passagers,"Voitures, camions légers et motocyclettes",,,2515.951979,0.26304796,0.553886434,31.76882009,0,0,0,2701.866047
2004,Nouvelle-Écosse,20,Transports,Transport de passagers,"Transport par autobus, par train, maritime et aérien",,,444.853717,0.019339847,0.015257336,5.600191214,0,0,0,455.0386179
2004,Nouvelle-Écosse,21,Transports,Transport de marchandises,,,o,1351.735308,0.084137276,0.070586846,18.1546343,0,0,0,1390.9513
2004,Nouvelle-Écosse,22,Transports,Transport de marchandises,"Camions lourds, trains",,,898.2241532,0.04533858,0.058464127,12.01272565,0,0,0,926.9993527
2004,Nouvelle-Écosse,23,Transports,Transport de marchandises,Transport aérien et transport maritime,,,453.5111548,0.038798696,0.01212272,6.141908651,0,0,0,463.9519476
2004,Nouvelle-Écosse,24,Transports,"Autres : à des fins récréatives, commerciales et résidentielles",,,,361.156044,0.913801191,0.005194627,0,0,0,0,388.1190536
2004,Nouvelle-Écosse,25,Industrie lourde,,,,o,1023.414884,0.10481279,0.050788717,0.097809476,0,0,0,1039.906462
2004,Nouvelle-Écosse,26,Industrie lourde,Exploitation minière,,,,353.0643598,0.020696603,0.003354387,0.012467141,0,0,0,354.5452443
2004,Nouvelle-Écosse,27,Industrie lourde,Fonte et raffinage (métaux non ferreux),,,,0.519800008,0,0,0,0,0,0,0.519800008
